hgnc_symbol	ensembl_gene_id	gene_biotype
	ENSG00000282306	processed_pseudogene
	ENSG00000282501	processed_pseudogene
	ENSG00000282358	processed_pseudogene
	ENSG00000282668	processed_pseudogene
	ENSG00000227015	unprocessed_pseudogene
	ENSG00000282299	processed_pseudogene
ABCA5	ENSG00000154265	protein_coding
	ENSG00000282697	processed_pseudogene
TAX1BP1-AS1	ENSG00000229893	lncRNA
	ENSG00000282222	processed_pseudogene
	ENSG00000281955	processed_pseudogene
	ENSG00000286738	lncRNA
CAND1	ENSG00000111530	protein_coding
	ENSG00000281941	processed_pseudogene
	ENSG00000287651	lncRNA
	ENSG00000282300	processed_pseudogene
	ENSG00000228735	lncRNA
ELOA2	ENSG00000206181	protein_coding
RRBP1P1	ENSG00000223970	processed_pseudogene
	ENSG00000230680	lncRNA
TBL1X	ENSG00000101849	protein_coding
RPL17	ENSG00000265681	protein_coding
NPSR1	ENSG00000187258	protein_coding
	ENSG00000248293	unprocessed_pseudogene
	ENSG00000253687	lncRNA
	ENSG00000251556	lncRNA
RASA1	ENSG00000145715	protein_coding
RBM48P1	ENSG00000223620	processed_pseudogene
	ENSG00000287290	lncRNA
LINC02485	ENSG00000248456	lncRNA
	ENSG00000249036	lncRNA
PLK4	ENSG00000142731	protein_coding
TMEM191C	ENSG00000206140	protein_coding
GPR143	ENSG00000101850	protein_coding
	ENSG00000224493	processed_pseudogene
GJA9	ENSG00000131233	protein_coding
	ENSG00000271272	processed_pseudogene
BCDIN3D-AS1	ENSG00000258057	lncRNA
	ENSG00000272371	lncRNA
	ENSG00000287647	lncRNA
	ENSG00000229225	lncRNA
	ENSG00000230863	transcribed_processed_pseudogene
TOMM20L-DT	ENSG00000258658	lncRNA
	ENSG00000286608	lncRNA
	ENSG00000213560	processed_pseudogene
TOMM20L	ENSG00000196860	protein_coding
	ENSG00000287224	lncRNA
ALDH1L2	ENSG00000136010	protein_coding
	ENSG00000225598	lncRNA
	ENSG00000286455	lncRNA
FNTAP1	ENSG00000254502	processed_pseudogene
ELOCP22	ENSG00000255006	processed_pseudogene
	ENSG00000225087	lncRNA
	ENSG00000218418	processed_pseudogene
FBXO5	ENSG00000112029	protein_coding
OR2AT4	ENSG00000171561	protein_coding
HEPACAM	ENSG00000165478	protein_coding
PPP1R8P1	ENSG00000224986	processed_pseudogene
	ENSG00000258378	lncRNA
	ENSG00000280378	TEC
EGFL6	ENSG00000198759	protein_coding
MTF1	ENSG00000188786	protein_coding
PPIL4	ENSG00000131013	protein_coding
TIMM9	ENSG00000100575	protein_coding
RAB36	ENSG00000100228	protein_coding
	ENSG00000258909	lncRNA
CEACAMP6	ENSG00000238092	unprocessed_pseudogene
	ENSG00000259320	lncRNA
LINC00698	ENSG00000244342	lncRNA
	ENSG00000269535	lncRNA
	ENSG00000230053	processed_pseudogene
	ENSG00000267173	protein_coding
SEPHS1P2	ENSG00000258787	processed_pseudogene
ZNF835	ENSG00000127903	protein_coding
ALDH1A3	ENSG00000184254	protein_coding
RPL30P15	ENSG00000233357	processed_pseudogene
MIR6086	ENSG00000283493	miRNA
RN7SKP20	ENSG00000199622	misc_RNA
RAB9A	ENSG00000123595	protein_coding
	ENSG00000272984	lncRNA
	ENSG00000287953	lncRNA
CFAP44-AS1	ENSG00000243849	lncRNA
	ENSG00000233264	processed_pseudogene
ZNF805	ENSG00000204524	protein_coding
TTLL7	ENSG00000137941	protein_coding
	ENSG00000287670	lncRNA
	ENSG00000286602	lncRNA
ERMARD	ENSG00000130023	protein_coding
OFD1	ENSG00000046651	protein_coding
TUSC7	ENSG00000243197	lncRNA
VN1R25P	ENSG00000224947	processed_pseudogene
CHORDC1	ENSG00000110172	protein_coding
VN1R31P	ENSG00000236284	processed_pseudogene
ABITRAM	ENSG00000119328	protein_coding
	ENSG00000283061	lncRNA
PTPN4	ENSG00000088179	protein_coding
INMT	ENSG00000241644	protein_coding
	ENSG00000261819	processed_pseudogene
ZNF610	ENSG00000167554	protein_coding
	ENSG00000262116	lncRNA
SYT17	ENSG00000103528	protein_coding
DPPA2	ENSG00000163530	protein_coding
LINC01176	ENSG00000281404	lncRNA
CTNNAL1	ENSG00000119326	protein_coding
	ENSG00000244550	lncRNA
HECW1-IT1	ENSG00000181211	lncRNA
H1-0	ENSG00000189060	protein_coding
LINC02456	ENSG00000283052	lncRNA
KIAA0586	ENSG00000100578	protein_coding
CLDN5	ENSG00000184113	protein_coding
CHN2-AS1	ENSG00000235669	lncRNA
	ENSG00000257191	lncRNA
ROBO2P1	ENSG00000229478	processed_pseudogene
LINC02902	ENSG00000221845	lncRNA
	ENSG00000233214	lncRNA
HRC	ENSG00000130528	protein_coding
SPCS1	ENSG00000114902	protein_coding
SLC7A2	ENSG00000003989	protein_coding
FAM227A	ENSG00000184949	protein_coding
	ENSG00000228173	lncRNA
ADCY1	ENSG00000164742	protein_coding
STXBP4	ENSG00000166263	protein_coding
RAPGEF3	ENSG00000079337	protein_coding
	ENSG00000199331	misc_RNA
MIR32	ENSG00000207698	miRNA
MIR6856	ENSG00000277713	miRNA
	ENSG00000258965	processed_pseudogene
	ENSG00000232172	processed_pseudogene
	ENSG00000288570	protein_coding
	ENSG00000258931	lncRNA
	ENSG00000224797	processed_pseudogene
	ENSG00000278456	lncRNA
QRFP	ENSG00000188710	protein_coding
TMEM87A	ENSG00000103978	protein_coding
	ENSG00000240751	processed_pseudogene
	ENSG00000287131	lncRNA
	ENSG00000248824	unprocessed_pseudogene
FIBCD1	ENSG00000130720	protein_coding
RPL7AP26	ENSG00000214988	processed_pseudogene
STAB1	ENSG00000010327	protein_coding
SMAD7	ENSG00000101665	protein_coding
CD177	ENSG00000204936	protein_coding
RGL4	ENSG00000159496	protein_coding
PDE5A	ENSG00000138735	protein_coding
TAF1	ENSG00000147133	protein_coding
NPIPA1	ENSG00000183426	protein_coding
	ENSG00000232161	unprocessed_pseudogene
	ENSG00000231232	unprocessed_pseudogene
	ENSG00000236529	lncRNA
	ENSG00000237400	lncRNA
FIBCD1-AS1	ENSG00000236658	lncRNA
	ENSG00000227489	lncRNA
PRDM12	ENSG00000130711	protein_coding
	ENSG00000229970	lncRNA
VN1R33P	ENSG00000227426	unitary_pseudogene
RPL31P35	ENSG00000232612	processed_pseudogene
VWC2	ENSG00000188730	protein_coding
GALNT1	ENSG00000141429	protein_coding
	ENSG00000234055	lncRNA
	ENSG00000268707	lncRNA
IER5L	ENSG00000188483	protein_coding
	ENSG00000268615	lncRNA
RN7SL159P	ENSG00000242281	misc_RNA
	ENSG00000236146	processed_pseudogene
	ENSG00000233288	lncRNA
	ENSG00000230676	lncRNA
	ENSG00000226355	lncRNA
	ENSG00000261334	lncRNA
	ENSG00000235007	protein_coding
HAUS6P1	ENSG00000227344	processed_pseudogene
	ENSG00000233962	unprocessed_pseudogene
IER5L-AS1	ENSG00000204055	lncRNA
	ENSG00000226468	processed_pseudogene
ELMO1-AS1	ENSG00000224101	lncRNA
	ENSG00000286658	lncRNA
	ENSG00000232325	lncRNA
	ENSG00000226829	lncRNA
VN2R3P	ENSG00000234680	unitary_pseudogene
CYP2W1	ENSG00000073067	protein_coding
	ENSG00000286387	lncRNA
CCDC120	ENSG00000147144	protein_coding
RBM17P1	ENSG00000226625	processed_pseudogene
	ENSG00000272400	unprocessed_pseudogene
	ENSG00000271454	processed_pseudogene
	ENSG00000267095	lncRNA
	ENSG00000243695	processed_pseudogene
MTCO1P40	ENSG00000262902	processed_pseudogene
RN7SL640P	ENSG00000278825	misc_RNA
SPATA31A1	ENSG00000204849	protein_coding
	ENSG00000276570	lncRNA
	ENSG00000283515	protein_coding
SCNN1G	ENSG00000166828	protein_coding
SLC26A11	ENSG00000181045	protein_coding
HNRNPDLP2	ENSG00000234890	unprocessed_pseudogene
MTCYBP9	ENSG00000229935	processed_pseudogene
RAB4B	ENSG00000167578	protein_coding
	ENSG00000270100	lncRNA
RPS29P12	ENSG00000243664	processed_pseudogene
	ENSG00000273338	lncRNA
LINC02222	ENSG00000248717	lncRNA
	ENSG00000223720	lncRNA
GRPEL2-AS1	ENSG00000253618	lncRNA
	ENSG00000224326	lncRNA
	ENSG00000277024	transcribed_processed_pseudogene
	ENSG00000286548	lncRNA
MRPL22	ENSG00000082515	protein_coding
FAM74A1	ENSG00000215112	lncRNA
	ENSG00000224038	lncRNA
	ENSG00000231140	lncRNA
KDM4A	ENSG00000066135	protein_coding
ZNF658B	ENSG00000198416	transcribed_unprocessed_pseudogene
SNRNP200	ENSG00000144028	protein_coding
SFRP4	ENSG00000106483	protein_coding
SKP1P3	ENSG00000229707	processed_pseudogene
FKBP4P2	ENSG00000269692	processed_pseudogene
SDR42E1P1	ENSG00000273994	processed_pseudogene
ATP5F1AP8	ENSG00000234720	processed_pseudogene
	ENSG00000256972	lncRNA
	ENSG00000254710	lncRNA
RAB28P1	ENSG00000226108	processed_pseudogene
RBPJP5	ENSG00000232239	processed_pseudogene
	ENSG00000229273	processed_pseudogene
FGF7P3	ENSG00000204837	transcribed_unprocessed_pseudogene
LINC02764	ENSG00000255484	lncRNA
	ENSG00000283886	protein_coding
RN7SL763P	ENSG00000277774	misc_RNA
ZNF407	ENSG00000215421	protein_coding
	ENSG00000252724	snoRNA
	ENSG00000232798	processed_pseudogene
	ENSG00000284116	lncRNA
RPL7AP49	ENSG00000184961	processed_pseudogene
	ENSG00000237846	processed_pseudogene
CDRT15P14	ENSG00000230804	unprocessed_pseudogene
	ENSG00000228136	lncRNA
PKNOX2	ENSG00000165495	protein_coding
	ENSG00000236966	processed_pseudogene
	ENSG00000283211	unprocessed_pseudogene
MEP1AP1	ENSG00000283246	unprocessed_pseudogene
RNU6-1269P	ENSG00000212441	snRNA
	ENSG00000234812	processed_pseudogene
SNX18P8	ENSG00000231390	unprocessed_pseudogene
FAM95B1	ENSG00000223839	transcribed_unprocessed_pseudogene
	ENSG00000223829	lncRNA
DDT	ENSG00000099977	protein_coding
	ENSG00000285952	lncRNA
	ENSG00000262267	lncRNA
	ENSG00000224681	unprocessed_pseudogene
	ENSG00000280920	lncRNA
CNN2P2	ENSG00000227069	processed_pseudogene
	ENSG00000286466	lncRNA
GXYLT1P3	ENSG00000232433	processed_pseudogene
	ENSG00000274157	processed_pseudogene
	ENSG00000261448	lncRNA
	ENSG00000260735	transcribed_processed_pseudogene
AQP7P5	ENSG00000278122	unprocessed_pseudogene
	ENSG00000274067	unprocessed_pseudogene
PKD1P3	ENSG00000183458	transcribed_unprocessed_pseudogene
SLC46A2	ENSG00000119457	protein_coding
TBRG4	ENSG00000136270	protein_coding
CYCSP39	ENSG00000260690	processed_pseudogene
AQP8	ENSG00000103375	protein_coding
	ENSG00000272396	lncRNA
	ENSG00000259767	lncRNA
	ENSG00000268713	lncRNA
	ENSG00000273747	lncRNA
	ENSG00000259555	lncRNA
	ENSG00000271631	lncRNA
CD177P1	ENSG00000204933	unprocessed_pseudogene
MUPP	ENSG00000237906	transcribed_unprocessed_pseudogene
	ENSG00000230459	processed_pseudogene
	ENSG00000285115	unprocessed_pseudogene
	ENSG00000284763	unprocessed_pseudogene
	ENSG00000267780	lncRNA
	ENSG00000284962	unprocessed_pseudogene
SPAG1	ENSG00000104450	protein_coding
RNU6-978P	ENSG00000201241	snRNA
RN7SL759P	ENSG00000278497	misc_RNA
	ENSG00000285076	unprocessed_pseudogene
	ENSG00000230027	lncRNA
RNU6-1235P	ENSG00000207289	snRNA
TMEM232	ENSG00000186952	protein_coding
	ENSG00000284867	unprocessed_pseudogene
HSBP1L1	ENSG00000226742	protein_coding
MIR3118-3	ENSG00000277243	miRNA
	ENSG00000285370	unprocessed_pseudogene
RNU6-498P	ENSG00000238478	snRNA
PPP6R1	ENSG00000105063	protein_coding
TTLL7-IT1	ENSG00000233061	lncRNA
FAM225B	ENSG00000225684	lncRNA
MIR3118-2	ENSG00000265322	miRNA
RNU6-749P	ENSG00000238489	snRNA
	ENSG00000272094	lncRNA
NEGR1-IT1	ENSG00000228853	lncRNA
MIR5701-1	ENSG00000266545	miRNA
RN7SL400P	ENSG00000243059	misc_RNA
	ENSG00000275174	snRNA
MIR5701-3	ENSG00000264902	miRNA
RIMBP3C	ENSG00000183246	protein_coding
RNU6-631P	ENSG00000200790	snRNA
CAPNS1P1	ENSG00000215874	processed_pseudogene
C22orf31	ENSG00000100249	protein_coding
MIR5701-2	ENSG00000277841	miRNA
RN7SL106P	ENSG00000273981	misc_RNA
RNA5SP390	ENSG00000222123	rRNA_pseudogene
ZC2HC1B	ENSG00000118491	protein_coding
FAM225A	ENSG00000231528	lncRNA
MIR4715	ENSG00000266517	miRNA
	ENSG00000212604	snoRNA
MIR3118-4	ENSG00000265793	miRNA
LINC02777	ENSG00000232453	lncRNA
RNA5SP391	ENSG00000200326	rRNA_pseudogene
MIR4509-1	ENSG00000276941	miRNA
SNORD116-5	ENSG00000207191	snoRNA
SNORD116-10	ENSG00000200661	snoRNA
RNA5SP493	ENSG00000200985	rRNA_pseudogene
SLC31A2	ENSG00000136867	protein_coding
SNORD116-11	ENSG00000206609	snoRNA
	ENSG00000225544	processed_pseudogene
SNORD116-17	ENSG00000206656	snoRNA
TXNL4A	ENSG00000141759	protein_coding
SNORD107	ENSG00000276314	snoRNA
PPM1F	ENSG00000100034	protein_coding
SNORD64	ENSG00000276610	snoRNA
SNORD108	ENSG00000239014	snoRNA
SNORD109A	ENSG00000274640	snoRNA
SNORD116-1	ENSG00000207063	snoRNA
SNORD116-2	ENSG00000207001	snoRNA
SNORD116-3	ENSG00000207014	snoRNA
SNORD116-4	ENSG00000275529	snoRNA
SNORD116-6	ENSG00000207442	snoRNA
SNORD116-7	ENSG00000207133	snoRNA
LDC1P	ENSG00000260386	transcribed_unitary_pseudogene
SNORD116-8	ENSG00000207093	snoRNA
SNORD116-9	ENSG00000206727	snoRNA
SNORD116-12	ENSG00000207197	snoRNA
SNORD116-13	ENSG00000207137	snoRNA
SNORD116-14	ENSG00000206621	snoRNA
SNORD116-15	ENSG00000207174	snoRNA
SNORD116-16	ENSG00000207263	snoRNA
SNORD116-18	ENSG00000206688	snoRNA
SNORD116-19	ENSG00000207460	snoRNA
SNORD116-20	ENSG00000278715	snoRNA
SNORD116-21	ENSG00000277785	snoRNA
SNORD116-22	ENSG00000275127	snoRNA
ZKSCAN2	ENSG00000155592	protein_coding
SNORD116-23	ENSG00000207375	snoRNA
SNORD116-24	ENSG00000207279	snoRNA
OR1K1	ENSG00000165204	protein_coding
SNORD116-25	ENSG00000252326	snoRNA
SNORD116-26	ENSG00000251815	snoRNA
SNORD116-27	ENSG00000251896	snoRNA
SNORD116-28	ENSG00000278123	snoRNA
KRT18P67	ENSG00000233425	processed_pseudogene
	ENSG00000212415	snoRNA
MIR4510	ENSG00000265098	miRNA
MIR3942	ENSG00000265102	miRNA
	ENSG00000200305	misc_RNA
	ENSG00000284895	protein_coding
RC3H2	ENSG00000056586	protein_coding
MIR627	ENSG00000207712	miRNA
RN7SL487P	ENSG00000243871	misc_RNA
ZNHIT6	ENSG00000117174	protein_coding
RNU6-188P	ENSG00000201077	snRNA
RNU6-1014P	ENSG00000238456	snRNA
RN7SKP101	ENSG00000223308	misc_RNA
RNU1-119P	ENSG00000212424	snRNA
RN7SKP139	ENSG00000222343	misc_RNA
	ENSG00000238819	snoRNA
RNA5SP394	ENSG00000201086	rRNA_pseudogene
	ENSG00000200605	misc_RNA
	ENSG00000207105	misc_RNA
RN7SL577P	ENSG00000265942	misc_RNA
MIR4713	ENSG00000266593	miRNA
	ENSG00000200120	misc_RNA
MIR4716	ENSG00000264210	miRNA
RN7SL307P	ENSG00000243338	misc_RNA
RNU6-94P	ENSG00000271819	snRNA
MIR4712	ENSG00000284284	miRNA
RN7SL494P	ENSG00000241175	misc_RNA
RNU2-53P	ENSG00000252066	snRNA
RN7SL568P	ENSG00000239703	misc_RNA
RNU6-844P	ENSG00000252984	snRNA
RN7SKP95	ENSG00000199730	misc_RNA
SNORD3P1	ENSG00000200318	snoRNA
RNA5SP397	ENSG00000212625	rRNA_pseudogene
MIR2116	ENSG00000253030	miRNA
RNU4-80P	ENSG00000200070	snRNA
RNU6-212P	ENSG00000199512	snRNA
	ENSG00000200252	misc_RNA
HS3ST2	ENSG00000122254	protein_coding
	ENSG00000277413	misc_RNA
	ENSG00000276696	misc_RNA
SNORD13D	ENSG00000239035	snoRNA
	ENSG00000267127	protein_coding
	ENSG00000252217	misc_RNA
RNU5B-1	ENSG00000200156	snRNA
RNU6-1	ENSG00000206625	snRNA
GINM1	ENSG00000055211	protein_coding
RNU6-745P	ENSG00000200216	snRNA
MIR629	ENSG00000207965	miRNA
MIR4312	ENSG00000265195	miRNA
MIR6881	ENSG00000277391	miRNA
	ENSG00000252722	scaRNA
	ENSG00000212279	snoRNA
RN7SL327P	ENSG00000275992	misc_RNA
RN7SL429P	ENSG00000278604	misc_RNA
MIR6882	ENSG00000275411	miRNA
RNU6-19P	ENSG00000207449	snRNA
	ENSG00000199580	misc_RNA
RNU2-65P	ENSG00000222094	snRNA
	ENSG00000231876	lncRNA
	ENSG00000203411	misc_RNA
RBFA	ENSG00000101546	protein_coding
	ENSG00000278348	misc_RNA
RNU6-380P	ENSG00000222139	snRNA
SAMD5	ENSG00000203727	protein_coding
PRAF2	ENSG00000243279	protein_coding
MIR4513	ENSG00000264386	miRNA
MIR5572	ENSG00000284059	miRNA
MIR631	ENSG00000284343	miRNA
MIR184	ENSG00000207695	miRNA
RNU6-401P	ENSG00000212374	snRNA
RNU6-1339P	ENSG00000200444	snRNA
MIR3713	ENSG00000266449	miRNA
RN7SKP217	ENSG00000201510	misc_RNA
MIR1276	ENSG00000221634	miRNA
RN7SL428P	ENSG00000277582	misc_RNA
	ENSG00000237234	lncRNA
MIR1179	ENSG00000221630	miRNA
RNU6-185P	ENSG00000207150	snRNA
RNU7-79P	ENSG00000251891	snRNA
RNU6-1280P	ENSG00000202081	snRNA
	ENSG00000237413	lncRNA
MIR7706	ENSG00000284160	miRNA
RN7SL489P	ENSG00000277295	misc_RNA
MIR7-2	ENSG00000207703	miRNA
MIR3529	ENSG00000283484	miRNA
RN7SKP181	ENSG00000223120	misc_RNA
	ENSG00000253445	lncRNA
TMC7	ENSG00000170537	protein_coding
RN7SL677P	ENSG00000242863	misc_RNA
RNA5SP401	ENSG00000251729	rRNA_pseudogene
	ENSG00000251314	lncRNA
	ENSG00000237927	lncRNA
MIR4714	ENSG00000264480	miRNA
MIR1469	ENSG00000283888	miRNA
RN7SKP254	ENSG00000222617	misc_RNA
	ENSG00000239197	snoRNA
	ENSG00000274079	misc_RNA
	ENSG00000288053	protein_coding
RN7SL209P	ENSG00000240927	misc_RNA
	ENSG00000283372	snRNA
RNU6-1186P	ENSG00000222361	snRNA
PPM1F-AS1	ENSG00000224086	lncRNA
RNU2-3P	ENSG00000222076	snRNA
ARG1	ENSG00000118520	protein_coding
ZNF592	ENSG00000166716	protein_coding
TOP3B	ENSG00000100038	protein_coding
CHRNA6	ENSG00000147434	protein_coding
ALDH7A1	ENSG00000164904	protein_coding
WDR45	ENSG00000196998	protein_coding
MROH7	ENSG00000184313	protein_coding
	ENSG00000240568	processed_pseudogene
HMGB1P36	ENSG00000243873	processed_pseudogene
RBFADN	ENSG00000261126	lncRNA
STMN2	ENSG00000104435	protein_coding
	ENSG00000240787	processed_pseudogene
	ENSG00000259415	lncRNA
	ENSG00000285708	protein_coding
	ENSG00000200991	snoRNA
SNORD116-29	ENSG00000207245	snoRNA
SNORD116-30	ENSG00000252277	snoRNA
PWAR1	ENSG00000279050	TEC
	ENSG00000214788	lncRNA
	ENSG00000212428	snoRNA
HNRNPA3P13	ENSG00000250826	processed_pseudogene
DMAC1P1	ENSG00000270814	processed_pseudogene
SNORD115-1	ENSG00000201831	snoRNA
CCDC90B-AS1	ENSG00000255234	lncRNA
PDHA2	ENSG00000163114	protein_coding
SNORD115-2	ENSG00000199712	snoRNA
SNORD115-3	ENSG00000199970	snoRNA
SNORD115-4	ENSG00000200680	snoRNA
	ENSG00000213480	processed_pseudogene
SNORD115-5	ENSG00000200503	snoRNA
SNORD115-6	ENSG00000200812	snoRNA
LINC02704	ENSG00000255079	lncRNA
SNORD115-7	ENSG00000278089	snoRNA
MAD2L1	ENSG00000164109	protein_coding
HEG1	ENSG00000173706	protein_coding
SNORD115-8	ENSG00000200726	snoRNA
SLC25A6P4	ENSG00000266909	processed_pseudogene
SNORD115-9	ENSG00000199782	snoRNA
SNORD115-10	ENSG00000201943	snoRNA
ESAM	ENSG00000149564	protein_coding
ADNP2	ENSG00000101544	protein_coding
SNORD115-11	ENSG00000200486	snoRNA
SNORD115-12	ENSG00000199453	snoRNA
SNORD115-13	ENSG00000273835	snoRNA
SNORD115-14	ENSG00000199960	snoRNA
SNORD115-15	ENSG00000201679	snoRNA
SNORD115-16	ENSG00000200757	snoRNA
SNORD115-17	ENSG00000201482	snoRNA
SNORD115-18	ENSG00000200163	snoRNA
SNORD115-19	ENSG00000199968	snoRNA
SNORD115-20	ENSG00000201969	snoRNA
SNORD115-21	ENSG00000199833	snoRNA
SNORD115-22	ENSG00000201326	snoRNA
SNORD115-23	ENSG00000201331	snoRNA
SNORD115-24	ENSG00000200398	snoRNA
SNORD115-25	ENSG00000199489	snoRNA
SNORD115-26	ENSG00000275524	snoRNA
SNORD115-27	ENSG00000201300	snoRNA
SNORD115-28	ENSG00000200801	snoRNA
SNORD115-29	ENSG00000199704	snoRNA
SNORD115-30	ENSG00000200987	snoRNA
SNORD115-31	ENSG00000202188	snoRNA
SNORD115-32	ENSG00000200949	snoRNA
SNORD115-33	ENSG00000200593	snoRNA
SNORD115-34	ENSG00000199311	snoRNA
SNORD115-35	ENSG00000201992	snoRNA
SNORD115-36	ENSG00000202499	snoRNA
SNORD115-37	ENSG00000200638	snoRNA
SNORD115-38	ENSG00000201907	snoRNA
PARD6G	ENSG00000178184	protein_coding
SNORD115-39	ENSG00000200564	snoRNA
SNORD115-40	ENSG00000272460	snoRNA
SCGB2B3P	ENSG00000269811	processed_pseudogene
SNORD115-41	ENSG00000200478	snoRNA
ZNF460-AS1	ENSG00000267871	lncRNA
SNORD115-42	ENSG00000201143	snoRNA
SNORD115-43	ENSG00000202373	snoRNA
SNORD115-44	ENSG00000202261	snoRNA
	ENSG00000280234	TEC
SNORD115-45	ENSG00000212380	snoRNA
ZNF880	ENSG00000221923	protein_coding
SNORD115-46	ENSG00000276844	snoRNA
SNORD115-47	ENSG00000212528	snoRNA
SNORD115-48	ENSG00000201634	snoRNA
SNORD109B	ENSG00000239169	snoRNA
	ENSG00000261529	lncRNA
	ENSG00000274954	lncRNA
	ENSG00000277677	misc_RNA
	ENSG00000259632	processed_pseudogene
	ENSG00000278000	lncRNA
	ENSG00000267251	lncRNA
	ENSG00000207484	misc_RNA
	ENSG00000259201	lncRNA
KCNG2	ENSG00000178342	protein_coding
RNU6-90P	ENSG00000272337	snRNA
	ENSG00000259185	lncRNA
EIF3KP3	ENSG00000250442	processed_pseudogene
LINC02564	ENSG00000262352	lncRNA
LINC02994	ENSG00000250546	lncRNA
	ENSG00000259556	unprocessed_pseudogene
	ENSG00000263305	lncRNA
	ENSG00000262181	unprocessed_pseudogene
METTL26	ENSG00000130731	protein_coding
	ENSG00000282965	lncRNA
PLA1A	ENSG00000144837	protein_coding
IL9RP4	ENSG00000262081	unprocessed_pseudogene
	ENSG00000270701	processed_pseudogene
LEO1	ENSG00000166477	protein_coding
TMEM147	ENSG00000105677	protein_coding
HEPN1	ENSG00000221932	protein_coding
QRFPR	ENSG00000186867	protein_coding
MARCHF10	ENSG00000173838	protein_coding
	ENSG00000274446	processed_pseudogene
GLB1L2	ENSG00000149328	protein_coding
MIR8078	ENSG00000277521	miRNA
USP14	ENSG00000101557	protein_coding
NEIL2	ENSG00000154328	protein_coding
PARAL1	ENSG00000243961	lncRNA
ANKEF1	ENSG00000132623	protein_coding
SNORD90	ENSG00000212447	snoRNA
ZBTB6	ENSG00000186130	protein_coding
ZBTB26	ENSG00000171448	protein_coding
	ENSG00000249341	lncRNA
	ENSG00000287383	lncRNA
	ENSG00000261094	lncRNA
RABGAP1	ENSG00000011454	protein_coding
PPP3CA	ENSG00000138814	protein_coding
AMPH	ENSG00000078053	protein_coding
	ENSG00000266896	lncRNA
PSMB1	ENSG00000008018	protein_coding
TMOD3	ENSG00000138594	protein_coding
	ENSG00000276525	misc_RNA
SNAP25	ENSG00000132639	protein_coding
CKMT1B	ENSG00000237289	protein_coding
SLC2A12	ENSG00000146411	protein_coding
	ENSG00000220694	processed_pseudogene
	ENSG00000231316	processed_pseudogene
	ENSG00000288070	lncRNA
	ENSG00000287297	lncRNA
TSPAN18-AS1	ENSG00000255032	lncRNA
	ENSG00000287656	lncRNA
	ENSG00000259876	lncRNA
	ENSG00000259290	lncRNA
TAAR7P	ENSG00000235998	unprocessed_pseudogene
	ENSG00000273804	unprocessed_pseudogene
CCN2-AS1	ENSG00000227220	lncRNA
LINC02702	ENSG00000237937	lncRNA
ULBP1	ENSG00000111981	protein_coding
TNRC6A	ENSG00000090905	protein_coding
	ENSG00000254932	lncRNA
JPH1	ENSG00000104369	protein_coding
	ENSG00000216811	processed_pseudogene
B3GAT1	ENSG00000109956	protein_coding
SOBP	ENSG00000112320	protein_coding
TOMM40P4	ENSG00000213222	processed_pseudogene
NFYBP1	ENSG00000214380	processed_pseudogene
	ENSG00000286498	lncRNA
	ENSG00000275481	lncRNA
	ENSG00000281021	lncRNA
OR4F7P	ENSG00000217874	unprocessed_pseudogene
POC1B-GALNT4	ENSG00000259075	protein_coding
	ENSG00000270890	processed_pseudogene
AGPAT4	ENSG00000026652	protein_coding
GPR27	ENSG00000170837	protein_coding
	ENSG00000232680	lncRNA
IMP4	ENSG00000136718	protein_coding
SBSN	ENSG00000189001	protein_coding
	ENSG00000280435	TEC
	ENSG00000257746	lncRNA
